route_id,service_id,trip_id,wheelchair_accessible,bikes_allowed,trip_headsign
12651,robocze,1721724,0,0,""
12651,robocze,1721725,0,0,""
12651,robocze,1721737,0,0,""
12651,robocze,1721738,0,0,""
12651,robocze,1721739,0,0,""
12651,robocze,1721740,0,0,"Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra)"
12651,robocze,1721800,0,0,"Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra)"
12651,robocze,1721803,0,0,""
12651,robocze,1721804,0,0,""
12651,robocze,1721809,0,0,"K - Kurs do przystanku os.Kmiecie Pętla"
12651,robocze,1721810,0,0,"K - Kurs do przystanku os.Kmiecie Pętla"
12651,robocze,1721782,0,0,""
12651,robocze,1721793,0,0,"J - Kurs do ul Jagiellońskiej, Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra)"
12651,soboty,1721686,0,0,""
12651,soboty,1721687,0,0,""
12651,soboty,1721688,0,0,""
12651,soboty,1721693,0,0,""
12651,soboty,1721694,0,0,""
12651,soboty,1721695,0,0,""
12651,soboty,1721684,0,0,""
12651,soboty,1721685,0,0,""
12651,soboty,1721696,0,0,"Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra)"
12651,soboty,1721757,0,0,""
12651,soboty,1721758,0,0,""
12651,soboty,1721759,0,0,""
12651,soboty,1721760,0,0,""
12651,soboty,1721761,0,0,""
12651,soboty,1721755,0,0,""
12651,soboty,1721756,0,0,""
12651,soboty,1721728,0,0,""
12651,soboty,1721729,0,0,""
12651,soboty,1721805,0,0,""
12651,soboty,1721811,0,0,"K - Kurs do przystanku os.Kmiecie Pętla"
12651,soboty,1721766,0,0,""
12651,soboty,1721765,0,0,""
12651,soboty,1721795,0,0,"J - Kurs do ul Jagiellońskiej"
12651,soboty,1721796,0,0,"J - Kurs do ul Jagiellońskiej, Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra)"
12651,niedziele i święta,1721671,0,0,""
12651,niedziele i święta,1721672,0,0,""
12651,niedziele i święta,1721673,0,0,""
12651,niedziele i święta,1721674,0,0,""
12651,niedziele i święta,1721676,0,0,""
12651,niedziele i święta,1721677,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12651,niedziele i święta,1721736,0,0,""
12651,niedziele i święta,1721733,0,0,""
12651,niedziele i święta,1721734,0,0,""
12651,niedziele i święta,1721743,0,0,""
12651,niedziele i święta,1721723,0,0,""
12651,niedziele i święta,1721735,0,0,""
12651,niedziele i święta,1721802,0,0,""
12651,niedziele i święta,1721780,0,0,""
12651,niedziele i święta,1721778,0,0,""
12651,niedziele i święta,1721779,0,0,""
12651,niedziele i święta,1721781,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok, Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra)"
12651,niedziele i święta,1721788,0,0,"J - Kurs do ul Jagiellońskiej"
12651,niedziele i święta,1721789,0,0,"J - Kurs do ul Jagiellońskiej"
12651,niedziele i święta,1721792,0,0,"J - Kurs do ul Jagiellońskiej"
12651,niedziele i święta,1721790,0,0,"J - Kurs do ul Jagiellońskiej, X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12651,niedziele i święta,1721791,0,0,"J - Kurs do ul Jagiellońskiej, X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok, Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra)"
12653,robocze,1721904,0,0,""
12653,robocze,1721923,0,0,""
12653,robocze,1722042,0,0,""
12653,robocze,1721924,0,0,""
12653,robocze,1722043,0,0,""
12653,robocze,1721925,0,0,"W - Nie kursuje w dni wolne od nauki szkolnej"
12653,robocze,1722080,0,0,"M - Kurs do przystanku Słowackiego PGK"
12653,robocze,1721944,0,0,"M - Kurs do przystanku Słowackiego PGK, W - Nie kursuje w dni wolne od nauki szkolnej"
12653,robocze,1722079,0,0,"M - Kurs do przystanku Słowackiego PGK"
12653,robocze,1721945,0,0,"M - Kurs do przystanku Słowackiego PGK, W - Nie kursuje w dni wolne od nauki szkolnej"
12653,robocze,1722044,0,0,""
12653,robocze,1721946,0,0,"M - Kurs do przystanku Słowackiego PGK, W - Nie kursuje w dni wolne od nauki szkolnej"
12653,robocze,1722045,0,0,""
12653,robocze,1721928,0,0,""
12653,robocze,1722046,0,0,""
12653,robocze,1721926,0,0,""
12653,robocze,1722047,0,0,""
12653,robocze,1721927,0,0,""
12653,robocze,1722048,0,0,""
12653,robocze,1721947,0,0,"M - Kurs do przystanku Słowackiego PGK"
12653,robocze,1722028,0,0,""
12653,robocze,1721963,0,0,"Z - Zjazd do zajezdni"
12653,robocze,1722081,0,0,"M - Kurs do przystanku Słowackiego PGK"
12653,robocze,1722030,0,0,"Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra)"
12653,robocze,1722029,0,0,"Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra)"
12653,robocze,1722090,0,0,"Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra), Z - Zjazd do zajezdni"
12653,robocze,1721960,0,0,""
12653,robocze,1721906,0,0,""
12653,robocze,1721976,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego"
12653,robocze,1721887,0,0,""
12653,robocze,1721977,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego"
12653,robocze,1721905,0,0,"W - Nie kursuje w dni wolne od nauki szkolnej"
12653,robocze,1721973,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego"
12653,robocze,1721885,0,0,"W - Nie kursuje w dni wolne od nauki szkolnej"
12653,robocze,1722026,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego"
12653,robocze,1721953,0,0,"W - Nie kursuje w dni wolne od nauki szkolnej"
12653,robocze,1722008,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego"
12653,robocze,1721954,0,0,"W - Nie kursuje w dni wolne od nauki szkolnej"
12653,robocze,1721983,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego"
12653,robocze,1721952,0,0,""
12653,robocze,1721984,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego"
12653,robocze,1721907,0,0,""
12653,robocze,1721985,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego"
12653,robocze,1721882,0,0,""
12653,robocze,1721974,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego"
12653,robocze,1721886,0,0,""
12653,robocze,1721975,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego"
12653,robocze,1721955,0,0,""
12653,robocze,1721980,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego"
12653,robocze,1722027,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego"
12653,robocze,1721979,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego, Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra)"
12653,robocze,1721978,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego, Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra)"
12653,robocze,1721900,0,0,""
12653,soboty,1722054,0,0,""
12653,soboty,1722055,0,0,""
12653,soboty,1722056,0,0,""
12653,soboty,1721932,0,0,""
12653,soboty,1722065,0,0,""
12653,soboty,1721948,0,0,"M - Kurs do przystanku Słowackiego PGK"
12653,soboty,1722066,0,0,""
12653,soboty,1722052,0,0,""
12653,soboty,1722064,0,0,""
12653,soboty,1721931,0,0,""
12653,soboty,1722031,0,0,""
12653,soboty,1722049,0,0,""
12653,soboty,1722053,0,0,"Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra)"
12653,soboty,1722094,0,0,"Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra), Z - Zjazd do zajezdni"
12653,soboty,1722092,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego"
12653,soboty,1722003,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego"
12653,soboty,1722004,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego"
12653,soboty,1721909,0,0,""
12653,soboty,1722005,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego"
12653,soboty,1721910,0,0,""
12653,soboty,1722009,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego"
12653,soboty,1722006,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego"
12653,soboty,1721998,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego"
12653,soboty,1721908,0,0,""
12653,soboty,1721999,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego"
12653,soboty,1722000,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego"
12653,soboty,1722001,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego, Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra)"
12653,soboty,1722002,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego, Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra)"
12653,niedziele i święta,1722033,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12653,niedziele i święta,1722034,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12653,niedziele i święta,1722035,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12653,niedziele i święta,1722036,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12653,niedziele i święta,1721903,0,0,""
12653,niedziele i święta,1722078,0,0,"M - Kurs do przystanku Słowackiego PGK"
12653,niedziele i święta,1722041,0,0,""
12653,niedziele i święta,1722089,0,0,"Z - Zjazd do zajezdni"
12653,niedziele i święta,1722037,0,0,""
12653,niedziele i święta,1721902,0,0,""
12653,niedziele i święta,1722038,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12653,niedziele i święta,1722039,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12653,niedziele i święta,1722040,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok, Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra)"
12653,niedziele i święta,1722097,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego, X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12653,niedziele i święta,1721972,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego, X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12653,niedziele i święta,1721966,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego, X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12653,niedziele i święta,1721967,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego, X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12653,niedziele i święta,1721883,0,0,""
12653,niedziele i święta,1721968,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego"
12653,niedziele i święta,1722025,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego"
12653,niedziele i święta,1721969,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego"
12653,niedziele i święta,1722091,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego"
12653,niedziele i święta,1721884,0,0,""
12653,niedziele i święta,1721970,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego, X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12653,niedziele i święta,1721971,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego, X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12653,niedziele i święta,1721965,0,0,"R - Kurs do przystanku Rogozińskiego-Brodzińskiego, X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok, Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra)"
12653,niedziele i święta,1721951,0,0,"B - kurs do przystanku Słowackiego Biblioteka, X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok, Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra)"
12634,robocze,1719848,0,0,"O - Kurs do Bakończyc przez Ostr&#243;w III"
12634,robocze,1719834,0,0,""
12634,robocze,1719844,0,0,""
12634,robocze,1719850,0,0,"Z - Zjazd do zajezdni"
12634,robocze,1719849,0,0,"Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra), Z - Zjazd do zajezdni"
12634,robocze,1719837,0,0,""
12634,robocze,1719838,0,0,""
12634,robocze,1719856,0,0,"D - Kurs do Wapowiec przez Bełwin"
12634,robocze,1719857,0,0,"D - Kurs do Wapowiec przez Bełwin, Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra)"
12634,robocze,1719860,0,0,"D - Kurs do Wapowiec przez Bełwin"
12635,robocze,1719910,0,0,"R - Kurs do przystanku ZPP-Fibris"
12635,robocze,1719898,0,0,""
12635,robocze,1719873,0,0,"Z - Zjazd do zajezdni"
12635,robocze,1719899,0,0,""
12635,robocze,1719900,0,0,""
12635,robocze,1719895,0,0,""
12635,robocze,1719876,0,0,"S - Kurs do Bełwina"
12635,robocze,1719907,0,0,""
12635,robocze,1719870,0,0,"D - Kurs do Bełwina przez Ostr&#243;w III, C - Kurs do Bełwina"
12635,robocze,1719926,0,0,"B - Kurs do Wapowiec przez Bełwin"
12635,robocze,1719920,0,0,"B - Kurs do Wapowiec przez Bełwin"
12635,robocze,1719929,0,0,""
12635,soboty,1719927,0,0,"P - Kurs do ZPP-Fibris"
12635,soboty,1719890,0,0,""
12635,soboty,1719891,0,0,""
12635,soboty,1719887,0,0,""
12635,soboty,1719888,0,0,""
12635,soboty,1719889,0,0,"Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra)"
12635,soboty,1719928,0,0,"M - Kurs do przystanku Węgierska-Pętla"
12635,soboty,1719913,0,0,"B - Kurs do Wapowiec przez Bełwin"
12635,soboty,1719931,0,0,""
12635,soboty,1719914,0,0,"B - Kurs do Wapowiec przez Bełwin"
12635,soboty,1719932,0,0,""
12635,soboty,1719915,0,0,"B - Kurs do Wapowiec przez Bełwin, Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra)"
12635,soboty,1719934,0,0,"Z - Zjazd do zajezdni"
12635,niedziele i święta,1719883,0,0,""
12635,niedziele i święta,1719884,0,0,""
12635,niedziele i święta,1719885,0,0,""
12635,niedziele i święta,1719886,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok, Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra)"
12635,niedziele i święta,1719868,0,0,"A - Kurs do przystanku Jagiellońska"
12635,niedziele i święta,1719918,0,0,"B - Kurs do Wapowiec przez Bełwin"
12635,niedziele i święta,1719879,0,0,""
12635,niedziele i święta,1719919,0,0,"B - Kurs do Wapowiec przez Bełwin"
12635,niedziele i święta,1719880,0,0,""
12635,niedziele i święta,1719917,0,0,"B - Kurs do Wapowiec przez Bełwin, X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok, Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra)"
12636,robocze,1719985,0,0,""
12636,robocze,1719979,0,0,""
12636,robocze,1719980,0,0,""
12636,robocze,1719990,0,0,""
12636,robocze,1719974,0,0,"H - Kurs do Hureczka przez ZPP-Fibris, B - Kurs do przystanku Lwowska-Hureczko, K - Kurs przez os. Kmiecie Pętla i ZPP-Fibris"
12636,robocze,1719996,0,0,""
12636,robocze,1719977,0,0,""
12636,robocze,1719978,0,0,""
12636,robocze,1719981,0,0,""
12636,robocze,1719982,0,0,""
12636,robocze,1719938,0,0,"O - Kurs przez ZPP-Fibris, N - Kurs do przystanku Węgierska Pętla"
12636,robocze,1719958,0,0,""
12636,robocze,1719947,0,0,""
12636,robocze,1719959,0,0,""
12636,robocze,1719948,0,0,""
12636,robocze,1719960,0,0,""
12636,robocze,1719961,0,0,""
12636,robocze,1719962,0,0,""
12636,robocze,1719963,0,0,""
12636,robocze,1719964,0,0,""
12636,robocze,1719944,0,0,"Z - Zjazd do zajezdni"
12636,robocze,1719941,0,0,""
12641,robocze,1720671,0,0,"W - Nie kursuje w dni wolne od nauki szkolnej, Z - Kurs do Zajezdni MZK"
12641,robocze,1720670,0,0,"W - Nie kursuje w dni wolne od nauki szkolnej"
12645,robocze,1721307,0,0,""
12645,robocze,1721304,0,0,"D - Kurs przez przystanek Dworskiego PKS i ul. Nestora"
12645,robocze,1721308,0,0,""
12645,robocze,1721309,0,0,""
12645,robocze,1721310,0,0,""
12645,robocze,1721318,0,0,""
12645,robocze,1721319,0,0,""
12645,robocze,1721320,0,0,""
12645,robocze,1721312,0,0,"M - Kurs do przystanku os.Kmiecie Pętla przez Murowankę"
12645,robocze,1721315,0,0,"M - Kurs do przystanku os.Kmiecie Pętla przez Murowankę"
12645,robocze,1721327,0,0,"Z - Zjazd do zajezdni"
12645,robocze,1721328,0,0,"Z - Zjazd do zajezdni"
12646,robocze,1721389,0,0,""
12646,robocze,1721441,0,0,"W - Nie kursuje w dni wolne od nauki szkolnej"
12646,robocze,1721415,0,0,""
12646,robocze,1721422,0,0,""
12646,robocze,1721387,0,0,""
12646,robocze,1721388,0,0,""
12646,robocze,1721423,0,0,""
12646,robocze,1721439,0,0,""
12646,robocze,1721440,0,0,""
12646,robocze,1721425,0,0,"Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra), Z - Zjazd do zajezdni"
12646,robocze,1721426,0,0,"Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra), Z - Zjazd do zajezdni"
12646,robocze,1721391,0,0,""
12646,robocze,1721434,0,0,"T - Kurs do przystanku Ostr&#243;w Bloki, W - Nie kursuje w dni wolne od nauki szkolnej"
12646,robocze,1721362,0,0,""
12646,robocze,1721435,0,0,"T - Kurs do przystanku Ostr&#243;w Bloki"
12646,robocze,1721363,0,0,""
12646,robocze,1721364,0,0,""
12646,robocze,1721436,0,0,"T - Kurs do przystanku Ostr&#243;w Bloki"
12646,robocze,1721432,0,0,"T - Kurs do przystanku Ostr&#243;w Bloki"
12646,robocze,1721430,0,0,"T - Kurs do przystanku Ostr&#243;w Bloki"
12646,robocze,1721392,0,0,"Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra)"
12646,robocze,1721393,0,0,"Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra)"
12646,soboty,1721412,0,0,""
12646,soboty,1721413,0,0,""
12646,soboty,1721416,0,0,""
12646,soboty,1721396,0,0,""
12646,soboty,1721397,0,0,""
12646,soboty,1721414,0,0,""
12646,soboty,1721398,0,0,""
12646,soboty,1721429,0,0,"Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra), Z - Zjazd do zajezdni"
12646,soboty,1721366,0,0,""
12646,soboty,1721367,0,0,""
12646,soboty,1721368,0,0,""
12646,soboty,1721369,0,0,""
12646,soboty,1721370,0,0,""
12646,soboty,1721371,0,0,""
12646,soboty,1721372,0,0,""
12646,soboty,1721407,0,0,"M - Kurs do przystanku Węgierska Pętla, Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra)"
12646,niedziele i święta,1721390,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12646,niedziele i święta,1721408,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12646,niedziele i święta,1721409,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12646,niedziele i święta,1721410,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12646,niedziele i święta,1721411,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12646,niedziele i święta,1721385,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12646,niedziele i święta,1721386,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12646,niedziele i święta,1721365,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12646,niedziele i święta,1721373,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12646,niedziele i święta,1721394,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12646,niedziele i święta,1721395,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12646,niedziele i święta,1721359,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12646,niedziele i święta,1721360,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12646,niedziele i święta,1721361,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
